"Age","CortexVol","SubCortGrayVol","TotalGrayVol","SupraTentorialVol","CorticalWhiteMatterVol","X3rd.Ventricle_volume","X4th.Ventricle_volume","X5th.Ventricle_volume","Brain.Stem_volume","CC_Anterior_volume","CC_Central_volume","CC_Mid_Anterior_volume","CC_Mid_Posterior_volume","CC_Posterior_volume","CSF_volume","Accumbens.area_volume","Amygdala_volume","Caudate_volume","Cerebellum.White.Matter_volume","Cerebellum.Cortex_volume","choroid.plexus_volume","Hippocampus_volume","Inf.Lat.Vent_volume","Lateral.Ventricle_volume","non.WM.hypointensities_volume","Pallidum_volume","Putamen_volume","Thalamus.Proper_volume","VentralDC_volume","vessel_volume","WM.hypointensities_volume","Optic.Chiasm_volume","bankssts_volume","caudalanteriorcingulate_volume","caudalmiddlefrontal_volume","cuneus_volume","entorhinal_volume","frontalpole_volume","fusiform_volume","inferiorparietal_volume","inferiortemporal_volume","insula_volume","isthmuscingulate_volume","lateraloccipital_volume","lateralorbitofrontal_volume","lingual_volume","medialorbitofrontal_volume","middletemporal_volume","paracentral_volume","parahippocampal_volume","parsopercularis_volume","parsorbitalis_volume","parstriangularis_volume","pericalcarine_volume","postcentral_volume","posteriorcingulate_volume","precentral_volume","precuneus_volume","rostralanteriorcingulate_volume","rostralmiddlefrontal_volume","superiorfrontal_volume","superiorparietal_volume","superiortemporal_volume","supramarginal_volume","temporalpole_volume","transversetemporal_volume","bankssts_thickness","caudalanteriorcingulate_thickness","caudalmiddlefrontal_thickness","cuneus_thickness","entorhinal_thickness","frontalpole_thickness","fusiform_thickness","inferiorparietal_thickness","inferiortemporal_thickness","insula_thickness","isthmuscingulate_thickness","lateraloccipital_thickness","lateralorbitofrontal_thickness","lingual_thickness","medialorbitofrontal_thickness","middletemporal_thickness","paracentral_thickness","parahippocampal_thickness","parsopercularis_thickness","parsorbitalis_thickness","parstriangularis_thickness","pericalcarine_thickness","postcentral_thickness","posteriorcingulate_thickness","precentral_thickness","precuneus_thickness","rostralanteriorcingulate_thickness","rostralmiddlefrontal_thickness","superiorfrontal_thickness","superiorparietal_thickness","superiortemporal_thickness","supramarginal_thickness","temporalpole_thickness","transversetemporal_thickness"
61,428051.399698149,62583.5911564312,577203.180562116,952297.032744231,446054.121286981,1120.04558734008,1718.81291719598,3.53380356407013,20562.547799993,827.289423337252,415.197417042801,418.489592831228,394.303016128334,955.034584682675,1128.33233814004,1107.22396140875,3153.1000489107,6906.75611375714,29294.8190152353,94189.1845282853,3245.23741185764,8145.73942390295,672.677012268319,20540.5016045616,46.3706943494802,2827.54581138114,10203.2664278255,13508.4594446159,7169.48838555026,200.932447215183,2466.36234461774,245.196829566661,4582.96105435505,3794.49681475388,11222.0064325985,5571.38247801464,3460.83469559795,1693.67739273687,18693.5447138229,24822.9688044347,19650.1253427226,12638.2616383667,4774.85202921536,21466.6715170843,13303.0399474112,12507.4263243004,8991.22744653821,20518.6909637184,6798.10069563106,4247.12379392669,7935.6346310026,4366.32111085495,6891.58366809346,4078.39643245397,17494.0066894439,5884.0554100573,24624.3731862547,18003.794081982,4480.79907290135,27783.0922525987,39440.3014084078,24334.6237405406,21417.6271359747,19184.875631672,4603.24323880708,1978.12508576725,2.44188566531799,2.54671537197231,2.43698990191413,1.79784308040001,3.47077988142773,2.64502372543832,2.6717422698238,2.37361373808112,2.73470939014525,2.91212831097513,2.38484556189703,2.18111518491214,2.47175617645601,1.95725439109723,2.25784735195998,2.7750643467496,2.31481152971879,2.70950629271049,2.45064867010463,2.5836127761715,2.30814959102527,1.54036693237363,2.01361894196095,2.41995259964598,2.44067239352534,2.28984511678009,2.72427614403953,2.23318760208402,2.58087944544483,2.12869404948125,2.68155700909987,2.45196899375591,3.62517939965467,2.32809563513563
62,426419.090780115,61719.9003386057,574896.222416328,949152.728180171,443964.582286462,1144.83651976591,1729.51167859145,3.56779119220707,20515.3077555241,822.290639707006,411.780189055331,413.983183692743,390.447313444503,952.901130413221,1135.85037107341,1095.5230926166,3134.88339367347,6895.84193560755,29153.7911963953,93890.9142131311,3268.52522225937,8095.97347589957,697.860842338509,21175.2806222652,48.24143150298,2820.06580518245,10145.590687942,13427.4271189623,7142.39997249189,202.155518984873,2584.81183914155,245.769221971527,4563.29071703336,3789.17260413367,11166.9432071791,5543.15631760086,3458.88883962661,1689.76323279349,18638.9959081305,24701.5102893101,19577.1805423879,12608.171314142,4751.39744718666,21352.395528839,13250.6414935889,12455.5420037764,8969.36187493829,20420.5966284155,6779.81963206621,4227.88695164814,7894.64265727976,4352.46803725382,6852.48116865133,4064.81756484208,17426.7709700403,5864.79345627055,24541.2218001428,17928.9966030516,4465.24413754523,27679.1869355586,39281.6586136232,24244.5384542516,21317.3877325074,19123.709208943,4597.38799071275,1968.96227140414,2.4370098746954,2.54910880544999,2.43424046393619,1.79332800098986,3.46447031490092,2.64255794188474,2.66751588395382,2.36815247010717,2.73029174031541,2.90714365483357,2.37916246626104,2.1756141853668,2.46950971070576,1.95286481435566,2.25745396283076,2.7699090396935,2.3112906999662,2.70423150491558,2.44671224683511,2.58078720075962,2.30488732867726,1.53800597508699,2.00902838023857,2.41768619014313,2.43519811203894,2.28560648214278,2.72620905989328,2.23272621703538,2.57794632635274,2.12554856667979,2.67427595234151,2.4460426052972,3.61899928401701,2.32322776582341
63,424763.254410894,60876.1957413447,572566.936255222,945944.455763339,441819.975917295,1170.3064148951,1740.67298102114,3.60465120765266,20466.9650871054,817.214538502862,408.261457071446,409.482859142629,386.506428278254,950.653530395775,1143.44390630876,1083.46210006688,3116.21155205246,6884.66031010338,29011.8324925164,93594.5860036939,3292.37312361943,8045.29748528238,725.698147875073,21832.7615581779,50.2240224167556,2811.96320790952,10086.0816225804,13346.3836399798,7114.68121357568,203.199530563267,2712.67883758379,246.273286550958,4543.31042186251,3783.70227079556,11112.0806289562,5514.23394050596,3457.22824170547,1685.80949794109,18581.5067911703,24580.557044485,19500.9334656896,12577.4287123891,4727.44576232587,21237.8496031188,13198.4354090289,12400.1044842715,8947.66554209637,20321.017530173,6761.00795298342,4208.26710865263,7852.73936653795,4338.43611742632,6811.60515842073,4051.12978165782,17359.2081369264,5845.10862383733,24456.9545725251,17853.4635537433,4449.78199462423,27576.7341887988,39121.6203850248,24154.4258969965,21215.2280834848,19061.2492447725,4591.80370992759,1959.64578686334,2.43200871003761,2.55183611012262,2.43145488170567,1.78884334865173,3.45810736670118,2.63996294214015,2.66313337931204,2.36275625286325,2.72585531182758,2.90209334790671,2.37347100411885,2.1701200311029,2.46728019405249,1.94832938866455,2.25690813359156,2.76482275898432,2.30770552169296,2.69881239862822,2.44272937533035,2.57789977044373,2.30161256112281,1.53573450706027,2.00444186266267,2.4156040349933,2.42978462608581,2.28131764249664,2.72819761605369,2.23228739995462,2.57495507309507,2.12240591674467,2.6668699308918,2.44011974013048,3.61308470514857,2.31831681663564
64,423088.146313647,60060.0574732243,570219.965726751,942675.590757825,439618.226411744,1196.47758878271,1752.03893216831,3.64551613961886,20416.8910731095,812.034895628652,404.643734882199,404.989626719753,382.486193935396,948.218885836788,1151.10692040359,1071.20770004284,3097.07214933687,6873.74220335792,28867.017451486,93298.6475146673,3316.64405246767,7993.36793378468,756.231819996846,22514.3359518661,52.3122115579164,2803.44673632579,10025.5291776865,13264.8306693526,7086.30552560108,204.125662646423,2850.68322693732,246.67396787095,4522.91855664721,3778.02758383334,11057.8204877952,5484.48447475616,3455.91042025805,1681.90729388666,18520.7053046596,24460.2306478476,19421.6941379095,12546.9654252427,4703.02181104847,21122.0077232564,13146.9513105344,12341.8063401847,8926.43297803971,20219.777207558,6742.30797443611,4188.01911587286,7810.33702404623,4324.37910412002,6769.32080933686,4037.06171240815,17291.4692383817,5825.14804545619,24371.4793264063,17777.4182678958,4434.60874331823,27476.0339203711,38962.5099792468,24063.2244604628,21111.3246822883,18998.6437555115,4586.15889005602,1950.19047980197,2.42682724433979,2.55493492365157,2.42862392245648,1.784360091778,3.45158238487153,2.63731334541727,2.65850689889633,2.35737155601805,2.72136557781932,2.896975265342,2.36783962524478,2.16456913613265,2.46509743806519,1.9436651113477,2.25631910458269,2.75971746802821,2.30405627752404,2.69314157235233,2.43872578909599,2.57496099596748,2.29832168101048,1.53352097512005,1.99978965219809,2.4137442925091,2.42438369718462,2.27696950021479,2.73035393341381,2.23186941305185,2.57190561626782,2.11920332284571,2.65928468217447,2.43418583074361,3.60723885285065,2.31327173300604
65,421398.022211533,59279.0656428204,567859.954478867,939349.508427718,437357.258002074,1223.37235748381,1763.35163971628,3.69151851731765,20364.456991909,806.725486988206,400.929536278641,400.504493962981,378.392443721737,945.524297942709,1158.83338991538,1058.92660882773,3077.45281081591,6863.61858148445,28717.4206211913,93001.5463607453,3341.20094533391,7939.84130313975,789.504749822664,23221.3953428964,54.4997433935716,2794.72510719468,9964.72329920663,13182.2698687647,7057.24632536749,204.995095930395,2999.54489419499,246.936210497502,4502.01350919216,3772.09031234076,11004.5645735616,5453.77704837769,3454.99289370787,1678.14772633717,18456.2193903159,24340.6526772864,19339.7725843293,12517.7130448373,4678.15042976995,21003.8438725847,13096.7188149087,12281.3401459147,8905.95871279556,20116.6991991378,6724.36201247771,4166.89782424152,7767.84789507363,4310.45075008245,6725.99329333494,4022.3419866,17223.7053226859,5805.05885382566,24284.7038847908,17701.0840793481,4419.92048280716,27377.3860383276,38806.6506529235,23969.8725363382,21005.8540222991,18937.0407575112,4580.12202470243,1940.61119787719,2.42141055059713,2.55844288369818,2.42573835342256,1.77984919876108,3.44478671745498,2.63468377092881,2.6535485857046,2.35194484924025,2.71678801142817,2.89178728228693,2.36233677941315,2.15889791446826,2.4629912543129,1.93888897972889,2.25579611614443,2.7545051302313,2.3003432500844,2.68711162459186,2.43472722163766,2.57198138807448,2.29501108098884,1.53133382609291,1.9950020118097,2.41214512100314,2.41894708685402,2.27255295767037,2.73279013286667,2.23147051853718,2.56879788646694,2.11587800815275,2.65146594361327,2.42822630962443,3.60126491692452,2.30800146036831
66,419697.137827715,58540.8003587092,565491.546159525,935969.584037111,435034.99492055,1251.01303705345,1774.35321134832,3.74379086996101,20309.0341218764,801.260088485354,397.121375051825,396.028468411181,374.231010943086,942.496867919988,1166.61729140162,1046.78554270482,3057.34116177878,6854.82041059626,28561.1165495197,92701.7301566217,3365.906738748,7884.37407508087,825.559828471364,23955.3312708353,56.7803623908306,2786.00703727963,9904.45393308671,13098.2028999002,7027.47702967435,205.86901111124,3159.98372634967,247.024958996612,4480.49366730206,3765.8322254116,10952.7146761209,5421.98078939676,3454.53318047847,1674.6219009996,18387.6769898564,24221.9447106896,19255.478830231,12490.6031633076,4652.8564549058,20882.3320344364,13048.2675389551,12219.3984758606,8886.53727639119,20011.6070434796,6707.81238316162,4144.65808469129,7725.68424488922,4296.80480806114,6681.98778235019,4006.69923374033,17156.0674381186,5784.98818164431,24196.5360706831,17624.684321939,4405.9133122709,27281.0904507202,38656.3656626891,23873.3085163103,20898.9925968983,18877.5882671225,4573.36160747122,1930.92278874615,2.41570370180482,2.56239762792381,2.42278894183783,1.77528163799335,3.43761171249455,2.63214883788748,2.64817058273472,2.34642260219853,2.71208808579168,2.88652727388896,2.35703091639831,2.15304278012194,2.46099145436462,1.93401799113192,2.2554484086171,2.74909770899973,2.29656672199901,2.68061515385075,2.43075940646099,2.56897145750837,2.29167715370643,1.52914150680541,1.99000920446236,2.41084467878799,2.41342655661265,2.26805891723651,2.7356183353053,2.23108897862073,2.56563181428842,2.11236719583562,2.64335945263193,2.42222660926079,3.59496608717147,2.30241494415613
67,417987.433634356,57856.4785609223,563117.260125424,932536.691037534,432649.081691105,1279.41780470249,1784.79637070728,3.80400532884958,20249.844109285,795.613801708357,393.222121283532,391.563552149912,370.007124385541,939.064016603832,1174.47275939579,1034.94095049207,3036.68788011497,6847.90286682101,28395.8872426595,92397.3107416988,3390.62229246225,7826.57134639924,864.527944010881,24718.5565400393,59.1551383770105,2777.46810489692,9845.49107021112,13012.1618464749,6996.95296118175,206.803873687225,3332.80156904005,246.90806021412,4458.25337805968,3759.1573791622,10902.5962508259,5388.97123510114,3454.55014731817,1671.44593948897,18314.5313339538,24104.0213742626,19168.9446057874,12466.6237199148,4627.16660350837,20756.4564448426,13002.0687234857,12156.626129792,8868.44595875015,19904.2420138866,6693.18560189554,4121.04311928519,7684.21316638611,4283.56014646504,6637.65016805873,3989.86720116195,17088.6105657557,5765.07048871452,24106.6598292897,17548.3032126354,4392.77048026778,27187.4361304157,38513.6350402384,23772.4369409289,20790.8607515772,18821.2415007597,4565.54942037612,1921.13191052828,2.40965062084083,2.56684156808482,2.41976019055292,1.77063981557812,3.42993235314875,2.62980060486956,2.64227986748796,2.34075443615782,2.70723374676188,2.88119816957409,2.35198855530661,2.14693542738513,2.45912893939096,1.92907005498425,2.25538544840539,2.74340671284221,2.29272195327222,2.67353452707994,2.42684607389067,2.56595348954871,2.288317113975,1.52691206143045,1.98474034348165,2.40988308099104,2.40776622754982,2.26347391409481,2.73894098057521,2.23072530584067,2.56240291062113,2.10860267222961,2.63490471771063,2.41617022226741,3.58815497137077,2.29641953730187
68,416137.572830739,57437.3518538378,560616.996505298,928912.923105749,430188.804918117,1308.28123077509,1795.18815566161,3.90352751710459,20178.1405543501,789.862692621506,389.263689311501,387.167909276362,365.695712668509,935.237975731705,1183.56641053491,1022.86255223212,3013.38358382195,6844.42937446189,28204.3859911423,92068.336050571,3415.139636272,7763.46929373557,911.263096459815,25568.3965808439,62.0391958822467,2767.28588794226,9787.04784956148,12925.8263539915,6964.68294410394,207.554088133339,3521.98907126434,246.753262780147,4435.07090892235,3749.86462637954,10849.8179047197,5355.15182857158,3452.79255036648,1670.10471840858,18226.820890423,23974.878532144,19070.2268966908,12449.3606365218,4601.24128148526,20626.6360662329,12954.8720597328,12090.6963098532,8850.74035894105,19789.9603724621,6673.94810279616,4095.36981968162,7641.01357092845,4268.74833661331,6592.13082382572,3972.07171083346,17015.7653189992,5744.64252527201,24002.1563330639,17463.9190021564,4379.79011376225,27095.6893437117,38359.1935028331,23664.9821983871,20678.4227981029,18757.1099194465,4556.78873094869,1910.77182782742,2.40318264877096,2.57202548576268,2.41628292224367,1.76657703672414,3.42077823376705,2.62868627337175,2.63557306889779,2.33510349608483,2.70236407406462,2.87610457286802,2.34711000416547,2.14028467717282,2.45747136498826,1.92411226679011,2.25565941400674,2.73737928458299,2.28852103786983,2.66526599311748,2.42287849417617,2.56361785005141,2.28497852020717,1.52460009374402,1.97911044024852,2.4093641355673,2.40150300993081,2.25854245971097,2.74221282917521,2.23050349796563,2.55885304064447,2.1042513880695,2.62573795490403,2.40993649322276,3.58131265436029,2.28989899474017
69,414181.128779054,57206.6816161444,558020.924832545,925154.838872979,427687.426332291,1337.32756503026,1805.72427121111,4.03103716513841,20097.8400657115,784.064971880887,385.279124530217,382.825481972075,361.328737329459,931.214492425903,1193.60448295528,1010.45419469033,2988.15810618304,6843.04183611815,27995.4190731671,91722.699711475,3439.55626519842,7696.97256524538,963.287842319914,26477.3938145216,65.3021932500769,2755.71758672652,9728.49103407653,12839.9401890549,6931.25996690449,208.114768586874,3720.94946140932,246.623573146965,4411.37427689989,3738.64323264815,10794.4231714241,5320.96323464817,3449.6220410505,1670.07987024678,18129.0239824075,23837.2353549421,18962.6686919614,12436.3809340851,4575.18593007486,20495.1827942715,12906.463489355,12021.9972358912,8832.99192511978,19671.0669052012,6650.59065516002,4068.5384254208,7596.29845493997,4252.6397336571,6545.68736947511,3953.7874098893,16938.512164712,5723.73188167239,23886.9375002397,17373.115419054,4366.73410480995,27004.6738482769,38193.6022769707,23553.4668254396,20562.8787620422,18685.7146804472,4547.70084616833,1899.9530294717,2.39647961122101,2.57765371097892,2.41245567879596,1.76297071325899,3.41064480366333,2.62845944572569,2.62838498385358,2.32950815915853,2.69753145349228,2.87122439505999,2.34226202718974,2.13328715699585,2.45592811593445,1.91913644539382,2.25608801786576,2.73118698990958,2.28405233472481,2.65625406839362,2.41883735880354,2.56178604006612,2.28165973749026,1.52221913605092,1.97327814949869,2.40910022315075,2.39481931519556,2.25334924566498,2.74529743768042,2.23036846013354,2.55504128091677,2.09951706192261,2.61611074865555,2.40356629950332,3.5746418005902,2.28306194823423
70,412274.498838207,56889.2772743513,555471.710511503,921454.817079265,425197.631599622,1366.45009681779,1816.12173720527,4.14577908560657,20021.179211661,778.223086997957,381.287628443072,378.466824307303,356.972903380704,927.211631864989,1203.21911549916,998.107835320644,2963.7407686806,6840.8700054092,27794.3243316565,91386.8568401293,3464.10969663695,7631.94177800835,1013.25358102287,27361.6144777347,68.4206867724112,2744.72508188409,9670.00514098058,12753.8676711144,6898.29326921626,208.713035337354,3917.83427113449,246.447458340857,4387.87481355953,3728.22197455675,10740.3137936767,5286.60020297986,3447.42398573999,1669.48385138333,18035.2672180743,23704.7869094565,18859.183064806,12421.8807660358,4549.02128287472,20364.3640887368,12859.5124842032,11953.3209363277,8815.55110257145,19554.438298061,6629.514387809,4042.20982556763,7552.56628193862,4237.30854899621,6499.5496974416,3935.33404084816,16862.8719657507,5702.9982294742,23776.9604414569,17284.7980890555,4353.96041027077,26913.5605730156,38034.751596553,23442.6626591467,20448.4519393288,18617.3625563276,4538.87580601027,1889.21921368789,2.38981403477448,2.58313794835644,2.40871336716717,1.75909886591209,3.4009527468967,2.62781977775675,2.62137591428201,2.3238585496526,2.69267407707004,2.86627379557632,2.33738118564866,2.12641869508463,2.45433542098657,1.91408405777283,2.25643541933785,2.72506205046521,2.27967418665647,2.64754685992699,2.41479943412074,2.55964912955157,2.27831726912453,1.51980977448117,1.96749388528256,2.40877094049286,2.38832212021289,2.24821613622095,2.74851849500363,2.23014209072295,2.55126157156165,2.09492026901942,2.60663776592723,2.39720782775051,3.56792011182746,2.27624163902792
71,410372.655108935,56547.4747838373,552928.686268562,917769.665305203,422728.559952689,1395.43622612139,1826.00939613928,4.26016369548797,19945.34731486,772.32341941439,377.324907364756,374.150487482312,352.651561626511,923.206067390055,1212.72772229666,985.719084742301,2939.18884293959,6838.92260807672,27594.4796712272,91054.2700353312,3488.34052131235,7567.00874809928,1061.95078863046,28229.04008023,71.5841807766101,2734.06415757633,9612.7669897212,12668.1518813996,6865.70122485102,209.240503333197,4115.48538586598,246.294119750478,4364.55320242918,3717.7089269652,10684.9041668798,5252.37077634536,3445.26194290422,1669.04488516724,17941.7056202113,23574.2604924372,18756.0751386235,12407.855096292,4522.86562162828,20233.9900046925,12813.6325944591,11884.8941524286,8798.17687424877,19439.2598577935,6609.00204115675,4016.00299174739,7509.4654025799,4222.27072872617,6453.80229453576,3916.28037137456,16786.4422313216,5682.52369040642,23667.8032814698,17195.1683308042,4342.00296407116,26821.3102168198,37878.2001337599,23329.1686389179,20333.2533279411,18547.4862826213,4530.11817401261,1878.22218077682,2.38308364333486,2.58844039626731,2.40479228175598,1.75516990763173,3.39112860097903,2.62726515015554,2.61445781849001,2.31808881924185,2.68772838176093,2.86143825402417,2.33233226031601,2.1194382315406,2.45273959155276,1.90898341834368,2.25679619895031,2.71886967829562,2.27530579202239,2.63883595826423,2.4106156336794,2.5573575589383,2.2748995621704,1.51719551922681,1.96164119096525,2.40836800319467,2.38172817324728,2.24293696478495,2.75174505599645,2.22976417144217,2.5472889545038,2.09024259610906,2.59705075347261,2.39070372619905,3.56112741276965,2.26906729242284
72,408375.94795685,56349.6094568578,550300.783466024,913981.429876801,420256.06278879,1424.24916364807,1835.4171930798,4.40030480483516,19862.8935250832,766.368211877572,373.395280829175,369.933818224174,348.339122226729,919.083476727374,1222.96783112499,973.04947833362,2912.71660075766,6839.05287478767,27380.105803523,90708.3155425511,3511.94814224971,7499.10340880598,1113.52803400444,29126.78341224,75.1364037441218,2722.60981811208,9557.08331072402,12583.3289185332,6832.60818846069,209.541021268946,4321.00479973754,246.231209937814,4341.02837775563,3705.34673674237,10625.1630221357,5218.32974366118,3441.48725452444,1670.02237966599,17839.5091975822,23437.0467924611,18645.1070377547,12398.0178953243,4496.76975798512,20102.8182109859,12767.1399760638,11815.4588701447,8780.55405473111,19321.5663176846,6584.97534367942,3988.90073285875,7465.48804294045,4206.22336477176,6407.81379395049,3896.35528021948,16705.2104301882,5661.99166892455,23549.3557325438,17098.1763380123,4330.83852781118,26727.9624189172,37712.6014279329,23209.3775774554,20214.3622373941,18468.9687990135,4521.03404659302,1866.5610558128,2.37611529355357,2.5938527677197,2.40037576599942,1.7516508493645,3.38021181701863,2.62766357350363,2.60725472827213,2.31223768178212,2.68270368061213,2.85693127263381,2.32710021333268,2.11201012803653,2.45124406713447,1.90388613351299,2.25732796051632,2.71244015321649,2.27073263635064,2.62945858773584,2.40619319540028,2.55540274843963,2.27141191171491,1.51429962217523,1.95555190106356,2.40805209025096,2.37461455519722,2.23727354639911,2.75475129021197,2.22931377556326,2.54289680786947,2.08513476395054,2.58693220750355,2.38392477997632,3.5543745689313,2.26124338607726
73,406338.002195322,56213.9966938733,547636.117062879,910146.286451685,417779.003678793,1453.02910245623,1844.64250794887,4.55152339948448,19777.5533551159,760.381462657614,369.473604757599,365.759835228563,344.025458500858,914.901187899886,1233.5243068009,960.23849249305,2885.40456993267,6840.06458290857,27159.5121734005,90356.9380949425,3535.32622988637,7429.88947223364,1166.48298502015,30038.7106013307,78.8601314889797,2710.7826170985,9501.96877525495,12498.8839391305,6799.2670371937,209.734110358786,4530.44619088811,246.200570620099,4317.398137868,3692.18809814303,10563.6147942068,5184.31182733237,3437.06787982666,1671.6013033852,17733.4708480592,23297.1014952975,18530.660164216,12389.9620455866,4470.66600255084,19971.2943924853,12720.4552582467,11745.3371711688,8762.85817356015,19202.743228123,6559.45852566025,3961.40079302953,7421.11457466768,4189.75128574195,6361.63340595151,3876.0305622681,16621.891558401,5641.41093876166,23426.9384699586,16998.0024398324,4320.02482864488,26634.2522386568,37543.2018584137,23086.8489706985,20093.8041167718,18386.7107935186,4511.83407952332,1854.60282871864,2.3690355520057,2.59933283350922,2.3957431115574,1.74830368911586,3.36883172950377,2.62845931205168,2.59992006423361,2.30635400763954,2.67764519767734,2.85256244377618,2.32179045250531,2.10439131560058,2.4497924997424,1.89877760110461,2.25792434561178,2.70591347716487,2.26606747714026,2.61979057130619,2.40166663815765,2.55358418206335,2.2678935691151,1.51128528090069,1.94935954086208,2.40778612135755,2.36728372320801,2.23144190293254,2.75767070779595,2.22883086195268,2.53831890780546,2.07984260018922,2.57657898781672,2.3770265909563,3.54765457250473,2.25313557866703
74,404312.442637723,56058.9518953446,544982.802018122,906320.410687484,415296.246193568,1481.91623560427,1853.98272066856,4.69914046527229,19693.0623177432,754.387170024627,365.534735071296,361.571557191153,339.700443768399,910.71652893053,1243.9820141412,947.425603619039,2858.33327826248,6840.76150980598,26941.008225716,90008.0824256592,3558.86845465968,7361.03065048746,1219.31330955296,30948.6877750684,82.5381398252176,2699.00310814278,9446.43805457986,12414.3020998073,6765.93064819847,209.939291816905,4739.86323745662,246.144043514565,4293.76028109541,3679.28570542198,10502.7839178555,5150.15174976398,3432.9717780369,1672.9666248305,17628.3834695147,23158.3802867155,18417.1159200238,12381.2804295327,4444.48666593099,19839.8642340585,12673.9990702373,11674.8511371937,8745.26476027755,19084.1761394976,6534.47581738254,3934.00091638755,7376.82536940898,4173.43932024571,6315.31034080455,3855.77801240563,16539.2006120107,5620.79027365086,23305.8721689934,16898.8269654169,4309.1195937263,26540.9147353878,37375.2478045441,22965.1423145865,19973.604415158,18305.612954151,4502.72892857534,1842.71448941721,2.36197098526631,2.6048383644315,2.39117361008983,1.74489042489123,3.3576176729227,2.6290966300504,2.5926072469797,2.30048666718023,2.67259815701028,2.84814135982224,2.31650838564057,2.0968387252609,2.44832854138725,1.89364321894239,2.2584789958126,2.69942965207779,2.26142307189028,2.61020773193965,2.39717048082577,2.55170134381724,2.264383785728,1.50831569297745,1.94319763564536,2.40753301621027,2.36003813442493,2.22565805625436,2.76063681889413,2.2283553894769,2.53378903045855,2.07461193247046,2.56628795420877,2.37016476101296,3.5409604156823,2.24510952886798
75,402348.882528181,55808.8324851425,542385.353534056,902555.48969331,412806.379705195,1511.04383460064,1863.7171145606,4.82956370829122,19612.8791003706,748.407192386801,361.554731059697,357.316196628128,335.354172443092,906.58221633985,1253.9560923147,934.737827046365,2832.5017767108,6840.03175442702,26732.297144801,89669.1366661035,3582.94278831518,7294.06418080961,1270.64180485826,31841.8686099908,85.9696145059393,2687.65688400844,9389.5650501478,12329.1067859351,6732.82942289346,210.266208929744,4945.65968601618,246.00722965,4270.20396498493,3667.6157133618,10445.0134827134,5115.6925425503,3430.09900870204,1673.3623404123,17528.6753810025,23024.5566879609,18308.5173948878,12369.7352791754,4418.16666708452,19708.9417515334,12628.1615513813,11604.2771700762,8727.93810323263,18967.1422762201,6511.90025038219,3907.16103300854,7333.05988890134,4157.82816707802,6268.87839764882,3836.03527070226,16459.6550761437,5600.13534146116,23191.087018707,16804.523635574,4297.71365779941,26448.645853225,37213.5944843054,22847.5634563375,19855.6309705884,18230.2125930224,4493.91625457957,1831.23564793443,2.35503830865033,2.61033247432955,2.3869262659987,1.74119072854597,3.34715323773856,2.62905900490227,2.58545777551135,2.29468166676888,2.66760440478432,2.84349113012061,2.31135183474942,2.08959081002438,2.44680013411909,1.88846858417919,2.25889222180829,2.69311916100972,2.25690386207863,2.60105806275095,2.39282924154032,2.54956783475468,2.26091895727668,1.50554295234485,1.93719028572971,2.40725969074931,2.35315905634691,2.22012215426529,2.76377394335692,2.22792464852766,2.52952387208472,2.0696710290334,2.55633376464643,2.36348382750962,3.53428755769153,2.23750450525076
76,400385.930206664,55555.4997872485,539788.671447561,898780.316906099,410302.070760257,1540.33647577363,1873.60556745095,4.95932579892978,19532.7913905446,742.406030318261,357.546126333138,353.057319691029,330.985365467675,902.425182429038,1263.90281653113,921.966914802621,2806.65761355509,6839.11946900781,26524.2361479653,89331.9071469465,3607.18827319448,7227.03696305862,1322.49399692231,32738.6489067861,89.4069972143534,2676.17818579125,9332.12864783532,12243.8808130495,6699.58825400869,210.555595490506,5153.66863753169,245.842600274202,4246.58566668171,3656.02670924302,10387.5935526387,5081.02723860959,3427.44886309936,1673.67467881753,17428.7165986577,22891.4287563348,18199.5938575873,12357.8219383544,4391.72520056153,19578.057728701,12582.4808238172,11532.7313312844,8710.72164752294,18849.9424183678,6489.41789123803,3880.29755693896,7289.1471164083,4142.23816846367,6221.99872655943,3816.29139655829,16380.2838907444,5579.37731104839,23076.6724323386,16710.4558267036,4286.31326185906,26356.9868567446,37052.2601021101,22730.3474442279,19737.4196305997,18154.9782493904,4485.22113435527,1819.74852460563,2.34808369850057,2.61591596814367,2.38269627190552,1.73747422450291,3.33675005151351,2.62892577239772,2.57828550331769,2.28890233097884,2.66261230554059,2.83881215566836,2.30620742265771,2.08237143666381,2.44527359569615,1.8832492487703,2.25925479727476,2.68684479223324,2.25238382445667,2.59191833120365,2.38849052553713,2.54739219210098,2.25745617145728,1.50280712709966,1.9311984583549,2.40703789767951,2.34633495827443,2.21459400829738,2.76694827218479,2.22750085157677,2.52526604147252,2.06475866886566,2.54637694513555,2.35681978497612,3.52769075838879,2.22992569883394
